3.354626279025118532e-04
4.099083938964142985e-04
4.996032645673005156e-04
6.073786365926184608e-04
7.365284823583536375e-04
8.908721221981655584e-04
1.074823072618295633e-03
1.293464105623715749e-03
1.552628561301346889e-03
1.858987842471491970e-03
2.220144885100632393e-03
2.644733240208148317e-03
3.142521221547040378e-03
3.724520368264947010e-03
4.403097243559720049e-03
5.192087340271513834e-03
6.106909594482373693e-03
7.164679721542588017e-03
8.384320289549421559e-03
9.786665138293383637e-03
1.139455544330788758e-02
1.323292442229857986e-02
1.532886739338363245e-02
1.771169363079085068e-02
2.041295623440543550e-02
2.346645604609864585e-02
2.690821551989485208e-02
3.077641839687175404e-02
3.511131106130892243e-02
3.995506157371984252e-02
4.535157259991753204e-02
5.134624479286166443e-02
5.798568764367650896e-02
6.531737540571128098e-02
7.338924641397000237e-02
8.224924497168599469e-02
9.194480595275664192e-02
1.025222833657928601e-01
1.140263253311340069e-01
1.264991992204351212e-01
1.399800720790831399e-01
1.545042528701101592e-01
1.701024045157621400e-01
1.867997351369914127e-01
2.046151792662788127e-01
2.235605810972343399e-01
2.436398929956651582e-01
2.648484034908668017e-01
2.871720097529146809e-01
3.105865501035217080e-01
3.350572123693610904e-01
3.605380338366651616e-01
3.869715081789665279e-01
4.142883139873447251e-01
4.424071784236390803e-01
4.712348880396977635e-01
5.006664569673134890e-01
5.305854605015019043e-01
5.608645396018947515e-01
5.913660790610922868e-01
6.219430590823754601e-01
6.524400768287730301e-01
6.826945312155314749e-01
7.125379608895119343e-01
7.417975220477406317e-01
7.702975895720221011e-01
7.978614619767964156e-01
8.243131479614843604e-01
8.494792100009841418e-01
8.731906384673604471e-01
8.952847283125806577e-01
9.156069294067529230e-01
9.340126412571269077e-01
9.503689230551897182e-01
9.645560908230883523e-01
9.764691748517575487e-01
9.860192126215556740e-01
9.931343549367561696e-01
9.977607660383390753e-01
9.998633019222628038e-01
9.994259549081777605e-01
9.964520565919871009e-01
9.909642355829298976e-01
9.830041307751250512e-01
9.726318652356938932e-01
9.599252900080252893e-01
9.449790111340973242e-01
9.279032169044179046e-01
9.088223256669084593e-01
8.878734773960760274e-01
8.652048945827018889e-01
8.409741398072185792e-01
8.153462985770534299e-01
7.884921166247150781e-01
7.605861208800750450e-01
7.318047527626818649e-01
7.023245413179712848e-01
6.723203420874739322e-01
6.419636655117543222e-01
6.114211161792393323e-01
5.808529614252875284e-01
5.504118447298852468e-01
5.202416561381058013e-01
4.904765686146143056e-01
4.612402459198710059e-01
4.326452243357572502e-01
4.047924674408842072e-01
3.777710902028162399e-01
3.516582459692824125e-01
3.265191675475469513e-01
3.024073514947190899e-01
2.793648730261812374e-01
2.574228175983634404e-01
2.366018142400065916e-01
2.169126550875408455e-01
1.983569853116712023e-01
1.809280476825306794e-01
1.646114663823353141e-01
1.493860553048290685e-01
1.352246369434850215e-01
1.220948590265946015e-01
1.099599972667837516e-01
9.877973391494869471e-02
8.851090320476900919e-02
7.910819620655711037e-02
7.052481904359579612e-02
6.271309982914216596e-02
5.562504103056084559e-02
4.921281523549533160e-02
4.342920346478434945e-02
3.822797623363373420e-02
3.356421849624397630e-02
2.939460041367207913e-02
2.567759655792083498e-02
2.237365670823288077e-02
1.944533181243882775e-02
1.685735898354435644e-02
1.457670958817022279e-02
1.257260456911678780e-02
1.081650114045571223e-02
9.282054912021884749e-03
7.945061353132823120e-03
6.783380304827982613e-03
5.776847007552510585e-03
4.907172838004155227e-03
4.157838654997723232e-03
3.513983348865245757e-03
2.962289880226482309e-03
